
Récapitulatif de mes puissances atteintes en W

Date et heure de relève par le distributeur;Puissance atteinte (W);Nature de la donnée
22:30:00;818;Réelle
22:00:00;854;Réelle
21:30:00;446;Réelle
21:00:00;394;Réelle
20:30:00;236;Réelle
20:00:00;218;Réelle
19:30:00;210;Réelle
19:00:00;188;Réelle
18:30:00;190;Réelle
18:00:00;186;Réelle
17:30:00;216;Réelle
17:00:00;216;Réelle
16:30:00;218;Réelle
16:00:00;228;Réelle
15:30:00;222;Réelle
15:00:00;218;Réelle
14:30:00;204;Réelle
14:00:00;256;Réelle
13:30:00;550;Réelle
13:00:00;808;Réelle
12:30:00;510;Réelle
12:00:00;262;Réelle
11:30:00;448;Réelle
11:00:00;248;Réelle
10:30:00;244;Réelle
10:00:00;244;Réelle
09:30:00;262;Réelle
09:00:00;284;Réelle
08:30:00;572;Réelle
08:00:00;574;Réelle
07:30:00;670;Réelle
07:00:00;398;Réelle
06:30:00;190;Réelle
06:00:00;192;Réelle
05:30:00;212;Réelle
05:00:00;192;Réelle
04:30:00;206;Réelle
04:00:00;188;Réelle
03:30:00;202;Réelle
03:00:00;188;Réelle
02:30:00;196;Réelle
02:00:00;210;Réelle
01:30:00;2710;Réelle
01:00:00;1046;Réelle
00:30:00;194;Réelle

06/06/2021;;
00:00:00;248;Réelle
23:30:00;358;Réelle
23:00:00;566;Réelle
22:30:00;884;Réelle
22:00:00;778;Réelle
21:30:00;414;Réelle
21:00:00;922;Réelle
20:30:00;308;Réelle
20:00:00;208;Réelle
19:30:00;240;Réelle
19:00:00;186;Réelle
18:30:00;132;Réelle
18:00:00;50;Réelle
17:30:00;198;Réelle
17:00:00;128;Réelle
16:30:00;156;Réelle
16:00:00;244;Réelle
15:30:00;244;Réelle
15:00:00;250;Réelle
14:30:00;222;Réelle
14:00:00;1692;Réelle
13:30:00;1918;Réelle
13:00:00;1564;Réelle
12:30:00;814;Réelle
12:00:00;226;Réelle
11:30:00;258;Réelle
11:00:00;280;Réelle
10:30:00;742;Réelle
10:00:00;354;Réelle
09:30:00;630;Réelle
09:00:00;696;Réelle
08:30:00;250;Réelle
08:00:00;276;Réelle
07:30:00;180;Réelle
07:00:00;186;Réelle
06:30:00;192;Réelle
06:00:00;186;Réelle
05:30:00;196;Réelle
05:00:00;194;Réelle
04:30:00;178;Réelle
04:00:00;194;Réelle
03:30:00;182;Réelle
03:00:00;192;Réelle
02:30:00;186;Réelle
02:00:00;190;Réelle
01:30:00;2622;Réelle
01:00:00;1022;Réelle
00:30:00;300;Réelle

05/06/2021;;
00:00:00;332;Réelle
23:30:00;336;Réelle
23:00:00;418;Réelle
22:30:00;522;Réelle
22:00:00;728;Réelle
21:30:00;588;Réelle
21:00:00;296;Réelle
20:30:00;270;Réelle
20:00:00;374;Réelle
19:30:00;798;Réelle
19:00:00;216;Réelle
18:30:00;222;Réelle
18:00:00;396;Réelle
17:30:00;396;Réelle
17:00:00;264;Réelle
16:30:00;814;Réelle
16:00:00;1692;Réelle
15:30:00;442;Réelle
15:00:00;298;Réelle
14:30:00;1280;Réelle
14:00:00;602;Réelle
13:30:00;1168;Réelle
13:00:00;3278;Réelle
12:30:00;1290;Réelle
12:00:00;456;Réelle
11:30:00;522;Réelle
11:00:00;464;Réelle
10:30:00;532;Réelle
10:00:00;514;Réelle
09:30:00;714;Réelle
09:00:00;700;Réelle
08:30:00;360;Réelle
08:00:00;240;Réelle
07:30:00;204;Réelle
07:00:00;174;Réelle
06:30:00;194;Réelle
06:00:00;192;Réelle
05:30:00;198;Réelle
05:00:00;182;Réelle
04:30:00;198;Réelle
04:00:00;190;Réelle
03:30:00;190;Réelle
03:00:00;188;Réelle
02:30:00;182;Réelle
02:00:00;928;Réelle
01:30:00;2716;Réelle
01:00:00;1056;Réelle
00:30:00;188;Réelle

04/06/2021;;
00:00:00;200;Réelle
23:30:00;250;Réelle
23:00:00;438;Réelle
22:30:00;772;Réelle
22:00:00;818;Réelle
21:30:00;294;Réelle
21:00:00;298;Réelle
20:30:00;342;Réelle
20:00:00;306;Réelle
19:30:00;1040;Réelle
19:00:00;802;Réelle
18:30:00;224;Réelle
18:00:00;960;Réelle
17:30:00;302;Réelle
17:00:00;326;Réelle
16:30:00;218;Réelle
16:00:00;186;Réelle
15:30:00;228;Réelle
15:00:00;226;Réelle
14:30:00;214;Réelle
14:00:00;280;Réelle
13:30:00;684;Réelle
13:00:00;2646;Réelle
12:30:00;1798;Réelle
12:00:00;1198;Réelle
11:30:00;800;Réelle
11:00:00;252;Réelle
10:30:00;244;Réelle
10:00:00;242;Réelle
09:30:00;244;Réelle
09:00:00;200;Réelle
08:30:00;264;Réelle
08:00:00;332;Réelle
07:30:00;474;Réelle
07:00:00;384;Réelle
06:30:00;186;Réelle
06:00:00;188;Réelle
05:30:00;212;Réelle
05:00:00;182;Réelle
04:30:00;194;Réelle
04:00:00;180;Réelle
03:30:00;194;Réelle
03:00:00;184;Réelle
02:30:00;204;Réelle
02:00:00;184;Réelle
01:30:00;2604;Réelle
01:00:00;1032;Réelle
00:30:00;190;Réelle

03/06/2021;;
00:00:00;200;Réelle
23:30:00;232;Réelle
23:00:00;332;Réelle
22:30:00;378;Réelle
22:00:00;736;Réelle
21:30:00;308;Réelle
21:00:00;298;Réelle
20:30:00;206;Réelle
20:00:00;208;Réelle
19:30:00;200;Réelle
19:00:00;248;Réelle
18:30:00;184;Réelle
18:00:00;188;Réelle
17:30:00;172;Réelle
17:00:00;196;Réelle
16:30:00;208;Réelle
16:00:00;214;Réelle
15:30:00;184;Réelle
15:00:00;192;Réelle
14:30:00;198;Réelle
14:00:00;222;Réelle
13:30:00;202;Réelle
13:00:00;1702;Réelle
12:30:00;758;Réelle
12:00:00;206;Réelle
11:30:00;224;Réelle
11:00:00;202;Réelle
10:30:00;188;Réelle
10:00:00;170;Réelle
09:30:00;184;Réelle
09:00:00;220;Réelle
08:30:00;300;Réelle
08:00:00;376;Réelle
07:30:00;540;Réelle
07:00:00;358;Réelle
06:30:00;188;Réelle
06:00:00;180;Réelle
05:30:00;210;Réelle
05:00:00;192;Réelle
04:30:00;186;Réelle
04:00:00;186;Réelle
03:30:00;182;Réelle
03:00:00;192;Réelle
02:30:00;190;Réelle
02:00:00;204;Réelle
01:30:00;2076;Réelle
01:00:00;1048;Réelle
00:30:00;178;Réelle

02/06/2021;;
00:00:00;266;Réelle
23:30:00;328;Réelle
23:00:00;516;Réelle
22:30:00;802;Réelle
22:00:00;898;Réelle
21:30:00;286;Réelle
21:00:00;254;Réelle
20:30:00;944;Réelle
20:00:00;252;Réelle
19:30:00;230;Réelle
19:00:00;262;Réelle
18:30:00;200;Réelle
18:00:00;306;Réelle
17:30:00;202;Réelle
17:00:00;180;Réelle
16:30:00;156;Réelle
16:00:00;190;Réelle
15:30:00;208;Réelle
15:00:00;130;Réelle
14:30:00;460;Réelle
14:00:00;204;Réelle
13:30:00;518;Réelle
13:00:00;1736;Réelle
12:30:00;756;Réelle
12:00:00;234;Réelle
11:30:00;240;Réelle
11:00:00;418;Réelle
10:30:00;790;Réelle
10:00:00;260;Réelle
09:30:00;278;Réelle
09:00:00;258;Réelle
08:30:00;198;Réelle
08:00:00;500;Réelle
07:30:00;658;Réelle
07:00:00;402;Réelle
06:30:00;188;Réelle
06:00:00;192;Réelle
05:30:00;202;Réelle
05:00:00;186;Réelle
04:30:00;194;Réelle
04:00:00;176;Réelle
03:30:00;194;Réelle
03:00:00;182;Réelle
02:30:00;192;Réelle
02:00:00;188;Réelle
01:30:00;2656;Réelle
01:00:00;1038;Réelle
00:30:00;190;Réelle

01/06/2021;;
00:00:00;200;Réelle
23:30:00;348;Réelle
23:00:00;580;Réelle
22:30:00;832;Réelle
22:00:00;780;Réelle
21:30:00;260;Réelle
21:00:00;248;Réelle
20:30:00;250;Réelle
20:00:00;216;Réelle
19:30:00;284;Réelle
19:00:00;598;Réelle
18:30:00;238;Réelle
18:00:00;184;Réelle
17:30:00;226;Réelle
17:00:00;220;Réelle
16:30:00;214;Réelle
16:00:00;234;Réelle
15:30:00;226;Réelle
15:00:00;254;Réelle
14:30:00;194;Réelle
14:00:00;198;Réelle
13:30:00;392;Réelle
13:00:00;662;Réelle
12:30:00;430;Réelle
12:00:00;220;Réelle
11:30:00;248;Réelle
11:00:00;242;Réelle
10:30:00;254;Réelle
10:00:00;594;Réelle
09:30:00;572;Réelle
09:00:00;568;Réelle
08:30:00;314;Réelle
08:00:00;498;Réelle
07:30:00;816;Réelle
07:00:00;412;Réelle
06:30:00;190;Réelle
06:00:00;206;Réelle
05:30:00;202;Réelle
05:00:00;206;Réelle
04:30:00;196;Réelle
04:00:00;200;Réelle
03:30:00;196;Réelle
03:00:00;192;Réelle
02:30:00;202;Réelle
02:00:00;1178;Réelle
01:30:00;2654;Réelle
01:00:00;1016;Réelle
00:30:00;204;Réelle

31/05/2021;;
00:00:00;212;Réelle
23:30:00;306;Réelle
23:00:00;622;Réelle
22:30:00;748;Réelle
22:00:00;746;Réelle
21:30:00;728;Réelle
21:00:00;866;Réelle
20:30:00;596;Réelle
20:00:00;780;Réelle
19:30:00;136;Réelle
19:00:00;252;Réelle
18:30:00;116;Réelle
18:00:00;120;Réelle
17:30:00;154;Réelle
17:00:00;190;Réelle
16:30:00;122;Réelle
16:00:00;1274;Réelle
15:30:00;252;Réelle
15:00:00;266;Réelle
14:30:00;226;Réelle
14:00:00;224;Réelle
13:30:00;402;Réelle
13:00:00;962;Réelle
12:30:00;806;Réelle
12:00:00;456;Réelle
11:30:00;628;Réelle
11:00:00;242;Réelle
10:30:00;250;Réelle
10:00:00;242;Réelle
09:30:00;240;Réelle
09:00:00;260;Réelle
08:30:00;332;Réelle
08:00:00;534;Réelle
07:30:00;820;Réelle
07:00:00;386;Réelle
06:30:00;192;Réelle
06:00:00;180;Réelle
05:30:00;198;Réelle
05:00:00;190;Réelle
04:30:00;180;Réelle
04:00:00;196;Réelle
03:30:00;178;Réelle
03:00:00;196;Réelle
02:30:00;182;Réelle
02:00:00;192;Réelle
01:30:00;2474;Réelle
01:00:00;1020;Réelle
00:30:00;192;Réelle

30/05/2021;;
00:00:00;184;Réelle
23:30:00;284;Réelle
23:00:00;466;Réelle
22:30:00;860;Réelle
22:00:00;796;Réelle
21:30:00;392;Réelle
21:00:00;300;Réelle
20:30:00;238;Réelle
20:00:00;252;Réelle
19:30:00;252;Réelle
19:00:00;194;Réelle
18:30:00;190;Réelle
18:00:00;196;Réelle
17:30:00;188;Réelle
17:00:00;168;Réelle
16:30:00;132;Réelle
16:00:00;146;Réelle
15:30:00;194;Réelle
15:00:00;214;Réelle
14:30:00;208;Réelle
14:00:00;224;Réelle
13:30:00;438;Réelle
13:00:00;726;Réelle
12:30:00;1174;Réelle
12:00:00;566;Réelle
11:30:00;204;Réelle
11:00:00;196;Réelle
10:30:00;392;Réelle
10:00:00;448;Réelle
09:30:00;654;Réelle
09:00:00;686;Réelle
08:30:00;240;Réelle
08:00:00;200;Réelle
07:30:00;314;Réelle
07:00:00;178;Réelle
06:30:00;198;Réelle
06:00:00;180;Réelle
05:30:00;202;Réelle
05:00:00;186;Réelle
04:30:00;184;Réelle
04:00:00;194;Réelle
03:30:00;184;Réelle
03:00:00;194;Réelle
02:30:00;194;Réelle
02:00:00;698;Réelle
01:30:00;2666;Réelle
01:00:00;1022;Réelle
00:30:00;206;Réelle

29/05/2021;;
00:00:00;248;Réelle
23:30:00;354;Réelle
23:00:00;582;Réelle
22:30:00;802;Réelle
22:00:00;768;Réelle
21:30:00;412;Réelle
21:00:00;262;Réelle
20:30:00;218;Réelle
20:00:00;312;Réelle
19:30:00;730;Réelle
19:00:00;222;Réelle
18:30:00;200;Réelle
18:00:00;230;Réelle
17:30:00;164;Réelle
17:00:00;186;Réelle
16:30:00;182;Réelle
16:00:00;204;Réelle
15:30:00;194;Réelle
15:00:00;190;Réelle
14:30:00;748;Réelle
14:00:00;368;Réelle
13:30:00;964;Réelle
13:00:00;1356;Réelle
12:30:00;484;Réelle
12:00:00;192;Réelle
11:30:00;198;Réelle
11:00:00;250;Réelle
10:30:00;184;Réelle
10:00:00;298;Réelle
09:30:00;446;Réelle
09:00:00;360;Réelle
08:30:00;526;Réelle
08:00:00;226;Réelle
07:30:00;380;Réelle
07:00:00;172;Réelle
06:30:00;242;Réelle
06:00:00;170;Réelle
05:30:00;200;Réelle
05:00:00;186;Réelle
04:30:00;188;Réelle
04:00:00;190;Réelle
03:30:00;182;Réelle
03:00:00;196;Réelle
02:30:00;176;Réelle
02:00:00;742;Réelle
01:30:00;2706;Réelle
01:00:00;1038;Réelle
00:30:00;196;Réelle

28/05/2021;;
00:00:00;206;Réelle
23:30:00;358;Réelle
23:00:00;592;Réelle
22:30:00;878;Réelle
22:00:00;838;Réelle
21:30:00;528;Réelle
21:00:00;324;Réelle
20:30:00;268;Réelle
20:00:00;234;Réelle
19:30:00;496;Réelle
19:00:00;1426;Réelle
18:30:00;552;Réelle
18:00:00;228;Réelle
17:30:00;232;Réelle
17:00:00;194;Réelle
16:30:00;262;Réelle
16:00:00;320;Réelle
15:30:00;282;Réelle
15:00:00;260;Réelle
14:30:00;206;Réelle
14:00:00;208;Réelle
13:30:00;650;Réelle
13:00:00;1382;Réelle
12:30:00;1482;Réelle
12:00:00;238;Réelle
11:30:00;346;Réelle
11:00:00;278;Réelle
10:30:00;318;Réelle
10:00:00;326;Réelle
09:30:00;504;Réelle
09:00:00;270;Réelle
08:30:00;298;Réelle
08:00:00;636;Réelle
07:30:00;918;Réelle
07:00:00;416;Réelle
06:30:00;358;Réelle
06:00:00;186;Réelle
05:30:00;202;Réelle
05:00:00;1010;Réelle
04:30:00;500;Réelle
04:00:00;800;Réelle
03:30:00;810;Réelle
03:00:00;184;Réelle
02:30:00;200;Réelle
02:00:00;808;Réelle
01:30:00;2660;Réelle
01:00:00;1012;Réelle
00:30:00;188;Réelle

27/05/2021;;
00:00:00;182;Réelle
23:30:00;312;Réelle
23:00:00;846;Réelle
22:30:00;1232;Réelle
22:00:00;938;Réelle
21:30:00;406;Réelle
21:00:00;368;Réelle
20:30:00;338;Réelle
20:00:00;262;Réelle
19:30:00;264;Réelle
19:00:00;254;Réelle
18:30:00;190;Réelle
18:00:00;158;Réelle
17:30:00;206;Réelle
17:00:00;188;Réelle
16:30:00;228;Réelle
16:00:00;202;Réelle
15:30:00;270;Réelle
15:00:00;208;Réelle
14:30:00;216;Réelle
14:00:00;220;Réelle
13:30:00;474;Réelle
13:00:00;1804;Réelle
12:30:00;744;Réelle
12:00:00;602;Réelle
11:30:00;242;Réelle
11:00:00;250;Réelle
10:30:00;288;Réelle
10:00:00;252;Réelle
09:30:00;1072;Réelle
09:00:00;304;Réelle
08:30:00;244;Réelle
08:00:00;718;Réelle
07:30:00;1116;Réelle
07:00:00;426;Réelle
06:30:00;592;Réelle
06:00:00;204;Réelle
05:30:00;192;Réelle
05:00:00;198;Réelle
04:30:00;186;Réelle
04:00:00;188;Réelle
03:30:00;178;Réelle
03:00:00;192;Réelle
02:30:00;186;Réelle
02:00:00;336;Réelle
01:30:00;2648;Réelle
01:00:00;1024;Réelle
00:30:00;198;Réelle

26/05/2021;;
00:00:00;726;Réelle
23:30:00;576;Réelle
23:00:00;1210;Réelle
22:30:00;1426;Réelle
22:00:00;1328;Réelle
21:30:00;756;Réelle
21:00:00;976;Réelle
20:30:00;748;Réelle
20:00:00;472;Réelle
19:30:00;1420;Réelle
19:00:00;1994;Réelle
18:30:00;262;Réelle
18:00:00;586;Réelle
17:30:00;258;Réelle
17:00:00;290;Réelle
16:30:00;326;Réelle
16:00:00;244;Réelle
15:30:00;548;Réelle
15:00:00;700;Réelle
14:30:00;566;Réelle
14:00:00;1502;Réelle
13:30:00;1776;Réelle
13:00:00;2450;Réelle
12:30:00;1184;Réelle
12:00:00;490;Réelle
11:30:00;1646;Réelle
11:00:00;560;Réelle
10:30:00;306;Réelle
10:00:00;396;Réelle
09:30:00;692;Réelle
09:00:00;260;Réelle
08:30:00;300;Réelle
08:00:00;520;Réelle
07:30:00;1308;Réelle
07:00:00;462;Réelle
06:30:00;724;Réelle
06:00:00;208;Réelle
05:30:00;190;Réelle
05:00:00;194;Réelle
04:30:00;176;Réelle
04:00:00;194;Réelle
03:30:00;178;Réelle
03:00:00;200;Réelle
02:30:00;182;Réelle
02:00:00;574;Réelle
01:30:00;2622;Réelle
01:00:00;1022;Réelle
00:30:00;184;Réelle

25/05/2021;;
00:00:00;234;Réelle
23:30:00;240;Réelle
23:00:00;564;Réelle
22:30:00;1134;Réelle
22:00:00;888;Réelle
21:30:00;316;Réelle
21:00:00;262;Réelle
20:30:00;278;Réelle
20:00:00;344;Réelle
19:30:00;372;Réelle
19:00:00;2108;Réelle
18:30:00;1038;Réelle
18:00:00;626;Réelle
17:30:00;616;Réelle
17:00:00;592;Réelle
16:30:00;692;Réelle
16:00:00;1086;Réelle
15:30:00;606;Réelle
15:00:00;202;Réelle
14:30:00;394;Réelle
14:00:00;560;Réelle
13:30:00;1064;Réelle
13:00:00;2182;Réelle
12:30:00;1628;Réelle
12:00:00;252;Réelle
11:30:00;306;Réelle
11:00:00;276;Réelle
10:30:00;570;Réelle
10:00:00;292;Réelle
09:30:00;750;Réelle
09:00:00;734;Réelle
08:30:00;378;Réelle
08:00:00;694;Réelle
07:30:00;1236;Réelle
07:00:00;446;Réelle
06:30:00;782;Réelle
06:00:00;204;Réelle
05:30:00;270;Réelle
05:00:00;314;Réelle
04:30:00;298;Réelle
04:00:00;256;Réelle
03:30:00;262;Réelle
03:00:00;264;Réelle
02:30:00;666;Réelle
02:00:00;1948;Réelle
01:30:00;2688;Réelle
01:00:00;1044;Réelle
00:30:00;186;Réelle

24/05/2021;;
00:00:00;222;Réelle
23:30:00;342;Réelle
23:00:00;678;Réelle
22:30:00;1268;Réelle
22:00:00;992;Réelle
21:30:00;868;Réelle
21:00:00;558;Réelle
20:30:00;520;Réelle
20:00:00;324;Réelle
19:30:00;940;Réelle
19:00:00;1654;Réelle
18:30:00;1812;Réelle
18:00:00;1040;Réelle
17:30:00;1540;Réelle
17:00:00;500;Réelle
16:30:00;1182;Réelle
16:00:00;1008;Réelle
15:30:00;354;Réelle
15:00:00;514;Réelle
14:30:00;346;Réelle
14:00:00;236;Réelle
13:30:00;650;Réelle
13:00:00;1064;Réelle
12:30:00;1168;Réelle
12:00:00;382;Réelle
11:30:00;686;Réelle
11:00:00;3030;Réelle
10:30:00;264;Réelle
10:00:00;298;Réelle
09:30:00;372;Réelle
09:00:00;204;Réelle
08:30:00;328;Réelle
08:00:00;622;Réelle
07:30:00;1194;Réelle
07:00:00;420;Réelle
06:30:00;538;Réelle
06:00:00;214;Réelle
05:30:00;190;Réelle
05:00:00;198;Réelle
04:30:00;184;Réelle
04:00:00;200;Réelle
03:30:00;178;Réelle
03:00:00;190;Réelle
02:30:00;184;Réelle
02:00:00;688;Réelle
01:30:00;2652;Réelle
01:00:00;1030;Réelle
00:30:00;190;Réelle

23/05/2021;;
00:00:00;278;Réelle
23:30:00;326;Réelle
23:00:00;506;Réelle
22:30:00;814;Réelle
22:00:00;776;Réelle
21:30:00;316;Réelle
21:00:00;332;Réelle
20:30:00;952;Réelle
20:00:00;738;Réelle
19:30:00;1280;Réelle
19:00:00;530;Réelle
18:30:00;1088;Réelle
18:00:00;786;Réelle
17:30:00;344;Réelle
17:00:00;292;Réelle
16:30:00;252;Réelle
16:00:00;234;Réelle
15:30:00;282;Réelle
15:00:00;304;Réelle
14:30:00;202;Réelle
14:00:00;206;Réelle
13:30:00;1428;Réelle
13:00:00;1270;Réelle
12:30:00;798;Réelle
12:00:00;346;Réelle
11:30:00;928;Réelle
11:00:00;474;Réelle
10:30:00;270;Réelle
10:00:00;256;Réelle
09:30:00;1370;Réelle
09:00:00;1058;Réelle
08:30:00;322;Réelle
08:00:00;400;Réelle
07:30:00;854;Réelle
07:00:00;176;Réelle
06:30:00;504;Réelle
06:00:00;198;Réelle
05:30:00;204;Réelle
05:00:00;194;Réelle
04:30:00;194;Réelle
04:00:00;188;Réelle
03:30:00;184;Réelle
03:00:00;196;Réelle
02:30:00;190;Réelle
02:00:00;1254;Réelle
01:30:00;2714;Réelle
01:00:00;1044;Réelle
00:30:00;548;Réelle

22/05/2021;;
00:00:00;366;Réelle
23:30:00;538;Réelle
23:00:00;712;Réelle
22:30:00;1572;Réelle
22:00:00;886;Réelle
21:30:00;388;Réelle
21:00:00;368;Réelle
20:30:00;334;Réelle
20:00:00;270;Réelle
19:30:00;366;Réelle
19:00:00;610;Réelle
18:30:00;646;Réelle
18:00:00;1224;Réelle
17:30:00;2232;Réelle
17:00:00;320;Réelle
16:30:00;520;Réelle
16:00:00;316;Réelle
15:30:00;636;Réelle
15:00:00;218;Réelle
14:30:00;260;Réelle
14:00:00;602;Réelle
13:30:00;2598;Réelle
13:00:00;2814;Réelle
12:30:00;2124;Réelle
12:00:00;1410;Réelle
11:30:00;892;Réelle
11:00:00;1332;Réelle
10:30:00;846;Réelle
10:00:00;270;Réelle
09:30:00;1086;Réelle
09:00:00;824;Réelle
08:30:00;286;Réelle
08:00:00;392;Réelle
07:30:00;912;Réelle
07:00:00;190;Réelle
06:30:00;406;Réelle
06:00:00;198;Réelle
05:30:00;194;Réelle
05:00:00;182;Réelle
04:30:00;196;Réelle
04:00:00;188;Réelle
03:30:00;180;Réelle
03:00:00;188;Réelle
02:30:00;180;Réelle
02:00:00;1344;Réelle
01:30:00;2678;Réelle
01:00:00;1034;Réelle
00:30:00;224;Réelle

21/05/2021;;
00:00:00;258;Réelle
23:30:00;302;Réelle
23:00:00;626;Réelle
22:30:00;1596;Réelle
22:00:00;1100;Réelle
21:30:00;708;Réelle
21:00:00;808;Réelle
20:30:00;2662;Réelle
20:00:00;428;Réelle
19:30:00;264;Réelle
19:00:00;276;Réelle
18:30:00;292;Réelle
18:00:00;456;Réelle
17:30:00;126;Réelle
17:00:00;222;Réelle
16:30:00;516;Réelle
16:00:00;252;Réelle
15:30:00;286;Réelle
15:00:00;270;Réelle
14:30:00;434;Réelle
14:00:00;812;Réelle
13:30:00;1602;Réelle
13:00:00;2822;Réelle
12:30:00;1004;Réelle
12:00:00;250;Réelle
11:30:00;334;Réelle
11:00:00;326;Réelle
10:30:00;458;Réelle
10:00:00;276;Réelle
09:30:00;682;Réelle
09:00:00;270;Réelle
08:30:00;704;Réelle
08:00:00;726;Réelle
07:30:00;1056;Réelle
07:00:00;426;Réelle
06:30:00;562;Réelle
06:00:00;200;Réelle
05:30:00;172;Réelle
05:00:00;186;Réelle
04:30:00;176;Réelle
04:00:00;182;Réelle
03:30:00;186;Réelle
03:00:00;182;Réelle
02:30:00;194;Réelle
02:00:00;344;Réelle
01:30:00;2682;Réelle
01:00:00;1022;Réelle
00:30:00;198;Réelle

20/05/2021;;
00:00:00;298;Réelle
23:30:00;336;Réelle
23:00:00;630;Réelle
22:30:00;1520;Réelle
22:00:00;834;Réelle
21:30:00;462;Réelle
21:00:00;328;Réelle
20:30:00;774;Réelle
20:00:00;360;Réelle
19:30:00;864;Réelle
19:00:00;540;Réelle
18:30:00;1174;Réelle
18:00:00;1538;Réelle
17:30:00;812;Réelle
17:00:00;558;Réelle
16:30:00;1094;Réelle
16:00:00;704;Réelle
15:30:00;518;Réelle
15:00:00;256;Réelle
14:30:00;192;Réelle
14:00:00;204;Réelle
13:30:00;1714;Réelle
13:00:00;2006;Réelle
12:30:00;1034;Réelle
12:00:00;864;Réelle
11:30:00;184;Réelle
11:00:00;196;Réelle
10:30:00;190;Réelle
10:00:00;238;Réelle
09:30:00;374;Réelle
09:00:00;238;Réelle
08:30:00;428;Réelle
08:00:00;784;Réelle
07:30:00;1160;Réelle
07:00:00;440;Réelle
06:30:00;616;Réelle
06:00:00;200;Réelle
05:30:00;276;Réelle
05:00:00;338;Réelle
04:30:00;300;Réelle
04:00:00;386;Réelle
03:30:00;428;Réelle
03:00:00;598;Réelle
02:30:00;1756;Réelle
02:00:00;254;Réelle
01:30:00;1524;Réelle
01:00:00;1028;Réelle
00:30:00;192;Réelle

19/05/2021;;
00:00:00;212;Réelle
23:30:00;284;Réelle
23:00:00;976;Réelle
22:30:00;1212;Réelle
22:00:00;1226;Réelle
21:30:00;684;Réelle
21:00:00;738;Réelle
20:30:00;626;Réelle
20:00:00;364;Réelle
19:30:00;334;Réelle
19:00:00;474;Réelle
18:30:00;1328;Réelle
18:00:00;1554;Réelle
17:30:00;722;Réelle
17:00:00;442;Réelle
16:30:00;550;Réelle
16:00:00;248;Réelle
15:30:00;226;Réelle
15:00:00;236;Réelle
14:30:00;218;Réelle
14:00:00;240;Réelle
13:30:00;1488;Réelle
13:00:00;2460;Réelle
12:30:00;790;Réelle
12:00:00;296;Réelle
11:30:00;1248;Réelle
11:00:00;230;Réelle
10:30:00;302;Réelle
10:00:00;358;Réelle
09:30:00;298;Réelle
09:00:00;322;Réelle
08:30:00;244;Réelle
08:00:00;498;Réelle
07:30:00;1132;Réelle
07:00:00;424;Réelle
06:30:00;492;Réelle
06:00:00;206;Réelle
05:30:00;186;Réelle
05:00:00;202;Réelle
04:30:00;190;Réelle
04:00:00;204;Réelle
03:30:00;194;Réelle
03:00:00;202;Réelle
02:30:00;198;Réelle
02:00:00;198;Réelle
01:30:00;2222;Réelle
01:00:00;1014;Réelle
00:30:00;202;Réelle

18/05/2021;;
00:00:00;258;Réelle
23:30:00;280;Réelle
23:00:00;614;Réelle
22:30:00;840;Réelle
22:00:00;824;Réelle
21:30:00;330;Réelle
21:00:00;264;Réelle
20:30:00;216;Réelle
20:00:00;232;Réelle
19:30:00;236;Réelle
19:00:00;228;Réelle
18:30:00;262;Réelle
18:00:00;296;Réelle
17:30:00;180;Réelle
17:00:00;196;Réelle
16:30:00;232;Réelle
16:00:00;210;Réelle
15:30:00;234;Réelle
15:00:00;218;Réelle
14:30:00;336;Réelle
14:00:00;1208;Réelle
13:30:00;510;Réelle
13:00:00;1096;Réelle
12:30:00;1186;Réelle
12:00:00;648;Réelle
11:30:00;1148;Réelle
11:00:00;214;Réelle
10:30:00;232;Réelle
10:00:00;472;Réelle
09:30:00;244;Réelle
09:00:00;210;Réelle
08:30:00;234;Réelle
08:00:00;730;Réelle
07:30:00;1202;Réelle
07:00:00;436;Réelle
06:30:00;582;Réelle
06:00:00;198;Réelle
05:30:00;190;Réelle
05:00:00;192;Réelle
04:30:00;186;Réelle
04:00:00;188;Réelle
03:30:00;176;Réelle
03:00:00;192;Réelle
02:30:00;190;Réelle
02:00:00;586;Réelle
01:30:00;2650;Réelle
01:00:00;1042;Réelle
00:30:00;254;Réelle

17/05/2021;;
00:00:00;274;Réelle
23:30:00;332;Réelle
23:00:00;572;Réelle
22:30:00;880;Réelle
22:00:00;820;Réelle
21:30:00;336;Réelle
21:00:00;472;Réelle
20:30:00;402;Réelle
20:00:00;252;Réelle
19:30:00;526;Réelle
19:00:00;426;Réelle
18:30:00;666;Réelle
18:00:00;468;Réelle
17:30:00;326;Réelle
17:00:00;416;Réelle
16:30:00;606;Réelle
16:00:00;344;Réelle
15:30:00;320;Réelle
15:00:00;248;Réelle
14:30:00;276;Réelle
14:00:00;350;Réelle
13:30:00;1496;Réelle
13:00:00;2050;Réelle
12:30:00;1394;Réelle
12:00:00;626;Réelle
11:30:00;1230;Réelle
11:00:00;248;Réelle
10:30:00;278;Réelle
10:00:00;558;Réelle
09:30:00;844;Réelle
09:00:00;494;Réelle
08:30:00;694;Réelle
08:00:00;706;Réelle
07:30:00;1114;Réelle
07:00:00;412;Réelle
06:30:00;422;Réelle
06:00:00;196;Réelle
05:30:00;176;Réelle
05:00:00;188;Réelle
