
Recapitulatif de mes puissances atteintes en W

Date et heure de releve par le distributeur;Puissance atteinte (W);Nature de la donnee
13:30:00;272;Reelle
13:00:00;2810;Reelle
12:30:00;1298;Reelle
12:29:44;756;Reelle
12:00:00;232;Reelle
11:30:00;144;Reelle
11:00:00;166;Reelle
10:30:00;196;Reelle
10:00:00;214;Reelle
09:30:00;118;Reelle
09:00:00;152;Reelle
08:30:00;128;Reelle
08:00:00;296;Reelle
07:30:00;144;Reelle
07:00:00;136;Reelle
06:30:00;162;Reelle
06:00:00;158;Reelle
05:30:00;146;Reelle
05:00:00;126;Reelle
04:30:00;156;Reelle
04:00:00;126;Reelle
03:30:00;782;Reelle
03:00:00;194;Reelle
02:30:00;212;Reelle
02:00:00;1072;Reelle
01:30:00;2126;Reelle
01:00:00;990;Reelle
00:30:00;130;Reelle

20/08/2020;;
00:00:00;162;Reelle
23:30:00;230;Reelle
23:00:00;314;Reelle
22:30:00;310;Reelle
22:00:00;434;Reelle
21:30:00;282;Reelle
21:00:00;270;Reelle
20:30:00;214;Reelle
20:00:00;162;Reelle
19:30:00;192;Reelle
19:00:00;182;Reelle
18:30:00;152;Reelle
18:00:00;156;Reelle
17:30:00;148;Reelle
17:00:00;150;Reelle
16:30:00;140;Reelle
16:00:00;156;Reelle
15:30:00;132;Reelle
15:00:00;158;Reelle
14:30:00;136;Reelle
14:00:00;158;Reelle
13:30:00;134;Reelle
13:00:00;2330;Reelle
12:30:00;948;Reelle
12:00:00;154;Reelle
11:30:00;134;Reelle
11:00:00;156;Reelle
10:30:00;134;Reelle
10:00:00;150;Reelle
09:30:00;150;Reelle
09:00:00;230;Reelle
08:30:00;282;Reelle
08:00:00;366;Reelle
07:30:00;156;Reelle
07:00:00;138;Reelle
06:30:00;156;Reelle
06:00:00;136;Reelle
05:30:00;156;Reelle
05:00:00;140;Reelle
04:30:00;152;Reelle
04:00:00;142;Reelle
03:30:00;156;Reelle
03:00:00;188;Reelle
02:30:00;146;Reelle
02:00:00;148;Reelle
01:30:00;1220;Reelle
01:00:00;992;Reelle
00:30:00;144;Reelle

19/08/2020;;
00:00:00;160;Reelle
23:42:46;476;Reelle
23:30:00;180;Reelle
23:00:00;304;Reelle
22:30:00;384;Reelle
22:00:00;516;Reelle
21:30:00;298;Reelle
21:00:00;290;Reelle
20:30:00;338;Reelle
20:00:00;290;Reelle
19:30:00;266;Reelle
19:00:00;276;Reelle
18:30:00;266;Reelle
18:00:00;252;Reelle
17:30:00;150;Reelle
17:00:00;142;Reelle
16:30:00;174;Reelle
16:00:00;170;Reelle
15:30:00;132;Reelle
15:00:00;144;Reelle
14:30:00;168;Reelle
14:00:00;274;Reelle
13:30:00;1362;Reelle
13:00:00;3660;Reelle
12:30:00;1496;Reelle
12:00:00;218;Reelle
11:30:00;148;Reelle
11:00:00;120;Reelle
10:30:00;178;Reelle
10:00:00;198;Reelle
09:30:00;142;Reelle
09:00:00;132;Reelle
08:30:00;134;Reelle
08:00:00;394;Reelle
07:30:00;172;Reelle
07:00:00;140;Reelle
06:30:00;140;Reelle
06:00:00;216;Reelle
05:30:00;218;Reelle
05:00:00;198;Reelle
04:30:00;1458;Reelle
04:00:00;1912;Reelle
03:30:00;718;Reelle
03:00:00;218;Reelle
02:30:00;1176;Reelle
02:00:00;168;Reelle
01:30:00;1810;Reelle
01:00:00;998;Reelle
00:30:00;140;Reelle

18/08/2020;;
00:00:00;150;Reelle
23:30:00;150;Reelle
23:00:00;174;Reelle
22:30:00;262;Reelle
22:00:00;490;Reelle
21:30:00;256;Reelle
21:00:00;270;Reelle
20:30:00;228;Reelle
20:00:00;710;Reelle
19:30:00;218;Reelle
19:00:00;210;Reelle
18:30:00;136;Reelle
18:00:00;162;Reelle
17:30:00;154;Reelle
17:00:00;144;Reelle
16:30:00;216;Reelle
16:00:00;166;Reelle
15:30:00;216;Reelle
15:00:00;144;Reelle
14:30:00;164;Reelle
14:00:00;130;Reelle
13:30:00;1576;Reelle
13:00:00;2960;Reelle
12:30:00;2218;Reelle
12:00:00;1282;Reelle
11:30:00;154;Reelle
11:00:00;138;Reelle
10:55:49;256;Reelle
10:30:00;136;Reelle
10:00:00;224;Reelle
09:30:00;126;Reelle
09:00:00;166;Reelle
08:30:00;164;Reelle
08:00:00;390;Reelle
07:30:00;232;Reelle
07:00:00;126;Reelle
06:30:00;140;Reelle
06:00:00;130;Reelle
05:30:00;138;Reelle
05:00:00;132;Reelle
04:30:00;138;Reelle
04:00:00;136;Reelle
03:30:00;132;Reelle
03:00:00;138;Reelle
02:30:00;134;Reelle
02:00:00;206;Reelle
01:30:00;2650;Reelle
01:00:00;996;Reelle
00:30:00;198;Reelle

17/08/2020;;
00:00:00;214;Reelle
23:30:00;224;Reelle
23:00:00;232;Reelle
22:30:00;202;Reelle
22:00:00;448;Reelle
21:30:00;222;Reelle
21:00:00;198;Reelle
20:30:00;246;Reelle
20:00:00;216;Reelle
19:30:00;172;Reelle
19:00:00;152;Reelle
18:30:00;210;Reelle
18:00:00;146;Reelle
17:30:00;144;Reelle
17:00:00;146;Reelle
16:30:00;570;Reelle
16:00:00;748;Reelle
15:30:00;246;Reelle
15:00:00;442;Reelle
14:30:00;556;Reelle
14:00:00;1736;Reelle
13:30:00;1884;Reelle
13:00:00;2926;Reelle
12:30:00;1748;Reelle
12:00:00;368;Reelle
11:30:00;168;Reelle
11:00:00;204;Reelle
10:30:00;192;Reelle
10:00:00;246;Reelle
09:30:00;230;Reelle
09:00:00;224;Reelle
08:30:00;158;Reelle
08:00:00;294;Reelle
07:30:00;148;Reelle
07:00:00;154;Reelle
06:30:00;140;Reelle
06:00:00;162;Reelle
05:30:00;176;Reelle
05:00:00;156;Reelle
04:30:00;146;Reelle
04:00:00;152;Reelle
03:30:00;152;Reelle
03:00:00;150;Reelle
02:30:00;150;Reelle
02:00:00;154;Reelle
01:30:00;1704;Reelle
01:00:00;988;Reelle
00:30:00;144;Reelle

16/08/2020;;
00:00:00;226;Reelle
23:30:00;214;Reelle
23:00:00;242;Reelle
22:30:00;260;Reelle
22:00:00;688;Reelle
21:30:00;260;Reelle
21:00:00;166;Reelle
20:30:00;326;Reelle
20:00:00;304;Reelle
19:30:00;204;Reelle
19:00:00;222;Reelle
18:30:00;238;Reelle
18:00:00;276;Reelle
17:30:00;258;Reelle
17:00:00;262;Reelle
16:30:00;272;Reelle
16:00:00;262;Reelle
15:30:00;274;Reelle
15:00:00;274;Reelle
14:30:00;258;Reelle
14:00:00;1694;Reelle
13:30:00;2772;Reelle
13:00:00;2974;Reelle
12:30:00;1214;Reelle
12:00:00;386;Reelle
11:30:00;234;Reelle
11:00:00;208;Reelle
10:30:00;266;Reelle
10:00:00;150;Reelle
09:30:00;176;Reelle
09:00:00;302;Reelle
08:30:00;170;Reelle
08:00:00;154;Reelle
07:30:00;258;Reelle
07:00:00;204;Reelle
06:30:00;134;Reelle
06:00:00;168;Reelle
05:30:00;140;Reelle
05:00:00;158;Reelle
04:30:00;150;Reelle
04:00:00;150;Reelle
03:30:00;164;Reelle
03:00:00;202;Reelle
02:30:00;160;Reelle
02:00:00;154;Reelle
01:30:00;1758;Reelle
01:00:00;1018;Reelle
00:30:00;132;Reelle

15/08/2020;;
00:00:00;252;Reelle
23:30:00;272;Reelle
23:00:00;272;Reelle
22:30:00;280;Reelle
22:00:00;350;Reelle
21:30:00;220;Reelle
21:00:00;418;Reelle
20:30:00;466;Reelle
20:00:00;344;Reelle
19:30:00;258;Reelle
19:00:00;166;Reelle
18:30:00;154;Reelle
18:00:00;192;Reelle
17:30:00;194;Reelle
17:00:00;302;Reelle
16:30:00;414;Reelle
16:00:00;334;Reelle
15:30:00;418;Reelle
15:00:00;358;Reelle
14:30:00;2882;Reelle
14:00:00;2470;Reelle
13:30:00;1514;Reelle
13:00:00;2670;Reelle
12:30:00;1080;Reelle
12:00:00;902;Reelle
11:30:00;206;Reelle
11:00:00;194;Reelle
10:30:00;186;Reelle
10:00:00;160;Reelle
09:30:00;226;Reelle
09:00:00;288;Reelle
08:30:00;220;Reelle
08:00:00;218;Reelle
07:30:00;262;Reelle
07:00:00;178;Reelle
06:30:00;136;Reelle
06:00:00;154;Reelle
05:30:00;136;Reelle
05:00:00;166;Reelle
04:30:00;160;Reelle
04:00:00;150;Reelle
03:30:00;144;Reelle
03:00:00;146;Reelle
02:30:00;152;Reelle
02:00:00;1642;Reelle
01:30:00;2704;Reelle
01:00:00;1038;Reelle
00:30:00;198;Reelle

14/08/2020;;
00:00:00;206;Reelle
23:30:00;260;Reelle
23:00:00;230;Reelle
22:30:00;320;Reelle
22:00:00;594;Reelle
21:30:00;392;Reelle
21:00:00;256;Reelle
20:30:00;288;Reelle
20:00:00;326;Reelle
19:30:00;432;Reelle
19:00:00;168;Reelle
18:30:00;240;Reelle
18:00:00;306;Reelle
17:30:00;1282;Reelle
17:00:00;346;Reelle
16:30:00;454;Reelle
16:00:00;396;Reelle
15:30:00;406;Reelle
15:00:00;166;Reelle
14:30:00;370;Reelle
14:00:00;380;Reelle
13:30:00;1716;Reelle
13:00:00;2714;Reelle
12:30:00;984;Reelle
12:00:00;604;Reelle
11:30:00;422;Reelle
11:00:00;262;Reelle
10:30:00;214;Reelle
10:00:00;130;Reelle
09:30:00;164;Reelle
09:00:00;176;Reelle
08:30:00;198;Reelle
08:00:00;258;Reelle
07:30:00;144;Reelle
07:00:00;146;Reelle
06:30:00;138;Reelle
06:00:00;156;Reelle
05:30:00;658;Reelle
05:00:00;528;Reelle
04:30:00;882;Reelle
04:00:00;660;Reelle
03:30:00;396;Reelle
03:00:00;158;Reelle
02:30:00;174;Reelle
02:00:00;520;Reelle
01:30:00;2704;Reelle
01:00:00;1042;Reelle
00:30:00;190;Reelle

13/08/2020;;
00:00:00;202;Reelle
23:30:00;222;Reelle
23:00:00;318;Reelle
22:30:00;438;Reelle
22:00:00;618;Reelle
21:30:00;350;Reelle
21:00:00;444;Reelle
20:30:00;218;Reelle
20:00:00;336;Reelle
19:30:00;520;Reelle
19:00:00;214;Reelle
18:30:00;162;Reelle
18:00:00;132;Reelle
17:30:00;156;Reelle
17:00:00;176;Reelle
16:30:00;146;Reelle
16:00:00;198;Reelle
15:30:00;142;Reelle
15:00:00;202;Reelle
14:30:00;274;Reelle
14:00:00;230;Reelle
13:30:00;1872;Reelle
13:00:00;2762;Reelle
12:30:00;982;Reelle
12:00:00;274;Reelle
11:30:00;134;Reelle
11:00:00;142;Reelle
10:30:00;224;Reelle
10:00:00;312;Reelle
09:30:00;212;Reelle
09:00:00;150;Reelle
08:30:00;196;Reelle
08:00:00;178;Reelle
07:30:00;200;Reelle
07:00:00;128;Reelle
06:30:00;194;Reelle
06:00:00;134;Reelle
05:30:00;158;Reelle
05:00:00;146;Reelle
04:30:00;148;Reelle
04:00:00;150;Reelle
03:30:00;150;Reelle
03:00:00;152;Reelle
02:30:00;148;Reelle
02:00:00;1322;Reelle
01:30:00;2644;Reelle
01:00:00;988;Reelle
00:30:00;212;Reelle

12/08/2020;;
00:00:00;196;Reelle
23:30:00;244;Reelle
23:00:00;250;Reelle
22:30:00;280;Reelle
22:00:00;356;Reelle
21:30:00;356;Reelle
21:00:00;410;Reelle
20:30:00;240;Reelle
20:00:00;1738;Reelle
19:30:00;332;Reelle
19:00:00;296;Reelle
18:30:00;290;Reelle
18:00:00;262;Reelle
17:30:00;296;Reelle
17:00:00;316;Reelle
16:30:00;294;Reelle
16:00:00;204;Reelle
15:30:00;244;Reelle
15:00:00;298;Reelle
14:30:00;374;Reelle
14:00:00;708;Reelle
13:30:00;1586;Reelle
13:00:00;2672;Reelle
12:30:00;1006;Reelle
12:00:00;750;Reelle
11:30:00;1226;Reelle
11:00:00;192;Reelle
10:30:00;194;Reelle
10:00:00;162;Reelle
09:30:00;164;Reelle
09:00:00;184;Reelle
08:30:00;230;Reelle
08:00:00;248;Reelle
07:30:00;210;Reelle
07:00:00;122;Reelle
06:30:00;156;Reelle
06:00:00;134;Reelle
05:30:00;186;Reelle
05:00:00;142;Reelle
04:30:00;148;Reelle
04:00:00;136;Reelle
03:30:00;162;Reelle
03:00:00;128;Reelle
02:30:00;820;Reelle
02:00:00;2638;Reelle
01:30:00;2630;Reelle
01:00:00;1018;Reelle
00:30:00;178;Reelle

11/08/2020;;
00:00:00;206;Reelle
23:30:00;222;Reelle
23:00:00;222;Reelle
22:30:00;216;Reelle
22:00:00;256;Reelle
21:30:00;214;Reelle
21:00:00;376;Reelle
20:30:00;288;Reelle
20:00:00;302;Reelle
19:30:00;356;Reelle
19:00:00;342;Reelle
18:30:00;320;Reelle
18:00:00;318;Reelle
17:30:00;286;Reelle
17:00:00;206;Reelle
16:30:00;218;Reelle
16:00:00;170;Reelle
15:30:00;270;Reelle
15:00:00;408;Reelle
14:30:00;414;Reelle
14:00:00;596;Reelle
13:30:00;3350;Reelle
13:00:00;3146;Reelle
12:30:00;1062;Reelle
12:00:00;1106;Reelle
11:30:00;372;Reelle
11:00:00;460;Reelle
10:30:00;242;Reelle
10:00:00;188;Reelle
09:30:00;216;Reelle
09:00:00;262;Reelle
08:30:00;156;Reelle
08:00:00;190;Reelle
07:30:00;246;Reelle
07:00:00;164;Reelle
06:30:00;154;Reelle
06:00:00;140;Reelle
05:30:00;170;Reelle
05:00:00;144;Reelle
04:30:00;208;Reelle
04:00:00;298;Reelle
03:30:00;292;Reelle
03:00:00;234;Reelle
02:30:00;534;Reelle
02:00:00;790;Reelle
01:30:00;2538;Reelle
01:00:00;1034;Reelle
00:30:00;188;Reelle

10/08/2020;;
00:00:00;226;Reelle
23:30:00;802;Reelle
23:00:00;1612;Reelle
22:30:00;1676;Reelle
22:00:00;2216;Reelle
21:30:00;1406;Reelle
21:00:00;310;Reelle
20:30:00;236;Reelle
20:00:00;226;Reelle
19:30:00;852;Reelle
19:00:00;298;Reelle
18:30:00;328;Reelle
18:00:00;380;Reelle
17:30:00;276;Reelle
17:00:00;222;Reelle
16:30:00;182;Reelle
16:00:00;136;Reelle
15:30:00;158;Reelle
15:00:00;276;Reelle
14:30:00;594;Reelle
14:00:00;1548;Reelle
13:30:00;1500;Reelle
13:00:00;1448;Reelle
12:30:00;956;Reelle
12:00:00;1104;Reelle
11:30:00;132;Reelle
11:00:00;134;Reelle
10:30:00;148;Reelle
10:00:00;134;Reelle
09:30:00;176;Reelle
09:00:00;308;Reelle
08:30:00;318;Reelle
08:00:00;158;Reelle
07:30:00;158;Reelle
07:00:00;128;Reelle
06:30:00;144;Reelle
06:00:00;154;Reelle
05:30:00;128;Reelle
05:00:00;194;Reelle
04:30:00;150;Reelle
04:00:00;130;Reelle
03:30:00;158;Reelle
03:00:00;142;Reelle
02:30:00;134;Reelle
02:00:00;394;Reelle
01:30:00;2656;Reelle
01:00:00;982;Reelle
00:30:00;162;Reelle

09/08/2020;;
00:00:00;174;Reelle
23:30:00;184;Reelle
23:00:00;234;Reelle
22:30:00;254;Reelle
22:00:00;362;Reelle
21:30:00;270;Reelle
21:00:00;196;Reelle
20:30:00;248;Reelle
20:00:00;344;Reelle
19:30:00;416;Reelle
19:00:00;190;Reelle
18:30:00;158;Reelle
18:00:00;162;Reelle
17:30:00;178;Reelle
17:00:00;208;Reelle
16:30:00;342;Reelle
16:00:00;394;Reelle
15:30:00;310;Reelle
15:00:00;342;Reelle
14:30:00;278;Reelle
14:00:00;338;Reelle
13:30:00;1244;Reelle
13:00:00;2616;Reelle
12:30:00;1980;Reelle
12:00:00;414;Reelle
11:30:00;1538;Reelle
11:00:00;458;Reelle
10:30:00;156;Reelle
10:00:00;214;Reelle
09:30:00;154;Reelle
09:00:00;290;Reelle
08:30:00;206;Reelle
08:00:00;194;Reelle
07:30:00;172;Reelle
07:00:00;252;Reelle
06:30:00;262;Reelle
06:00:00;270;Reelle
05:30:00;716;Reelle
05:00:00;1276;Reelle
04:30:00;156;Reelle
04:00:00;228;Reelle
03:30:00;142;Reelle
03:00:00;172;Reelle
02:30:00;148;Reelle
02:00:00;2360;Reelle
01:30:00;2680;Reelle
01:00:00;1054;Reelle
00:30:00;212;Reelle

08/08/2020;;
00:00:00;214;Reelle
23:30:00;242;Reelle
23:00:00;316;Reelle
22:30:00;350;Reelle
22:00:00;494;Reelle
21:30:00;256;Reelle
21:00:00;406;Reelle
20:30:00;540;Reelle
20:00:00;382;Reelle
19:30:00;316;Reelle
19:00:00;158;Reelle
18:30:00;144;Reelle
18:00:00;192;Reelle
17:30:00;200;Reelle
17:00:00;182;Reelle
16:30:00;172;Reelle
16:00:00;156;Reelle
15:30:00;190;Reelle
15:00:00;330;Reelle
14:30:00;272;Reelle
14:00:00;276;Reelle
13:30:00;604;Reelle
13:00:00;2574;Reelle
12:30:00;960;Reelle
12:00:00;288;Reelle
11:30:00;270;Reelle
11:00:00;234;Reelle
10:30:00;194;Reelle
10:00:00;168;Reelle
09:30:00;218;Reelle
09:00:00;284;Reelle
08:30:00;240;Reelle
08:00:00;256;Reelle
07:30:00;140;Reelle
07:00:00;136;Reelle
06:30:00;136;Reelle
06:00:00;142;Reelle
05:30:00;136;Reelle
05:00:00;174;Reelle
04:30:00;138;Reelle
04:00:00;1146;Reelle
03:30:00;204;Reelle
03:00:00;684;Reelle
02:30:00;416;Reelle
02:00:00;716;Reelle
01:30:00;2666;Reelle
01:00:00;1040;Reelle
00:30:00;194;Reelle

07/08/2020;;
00:00:00;244;Reelle
23:30:00;216;Reelle
23:00:00;300;Reelle
22:30:00;314;Reelle
22:00:00;334;Reelle
21:30:00;220;Reelle
21:00:00;308;Reelle
20:30:00;540;Reelle
20:00:00;254;Reelle
19:30:00;320;Reelle
19:00:00;248;Reelle
18:30:00;130;Reelle
18:00:00;188;Reelle
17:30:00;244;Reelle
17:00:00;174;Reelle
16:30:00;238;Reelle
16:00:00;262;Reelle
15:30:00;250;Reelle
15:00:00;254;Reelle
14:30:00;142;Reelle
14:00:00;146;Reelle
13:30:00;170;Reelle
13:00:00;3332;Reelle
12:30:00;1452;Reelle
12:00:00;136;Reelle
11:30:00;130;Reelle
11:00:00;148;Reelle
10:30:00;228;Reelle
10:00:00;136;Reelle
09:30:00;240;Reelle
09:00:00;208;Reelle
08:30:00;188;Reelle
08:00:00;238;Reelle
07:30:00;126;Reelle
07:00:00;130;Reelle
06:30:00;134;Reelle
06:00:00;126;Reelle
05:30:00;142;Reelle
05:00:00;120;Reelle
04:30:00;140;Reelle
04:00:00;134;Reelle
03:30:00;126;Reelle
03:00:00;158;Reelle
02:30:00;164;Reelle
02:00:00;2432;Reelle
01:30:00;2604;Reelle
01:00:00;990;Reelle
00:30:00;160;Reelle

06/08/2020;;
00:00:00;190;Reelle
23:30:00;202;Reelle
23:00:00;192;Reelle
22:30:00;282;Reelle
22:00:00;478;Reelle
21:30:00;276;Reelle
21:00:00;206;Reelle
20:30:00;192;Reelle
20:00:00;208;Reelle
19:30:00;930;Reelle
19:00:00;136;Reelle
18:30:00;156;Reelle
18:00:00;232;Reelle
17:30:00;192;Reelle
17:00:00;228;Reelle
16:30:00;324;Reelle
16:00:00;144;Reelle
15:30:00;136;Reelle
15:00:00;236;Reelle
14:30:00;170;Reelle
14:00:00;202;Reelle
13:30:00;1358;Reelle
13:00:00;2592;Reelle
12:30:00;1050;Reelle
12:00:00;606;Reelle
11:30:00;256;Reelle
11:00:00;434;Reelle
10:30:00;1320;Reelle
10:00:00;708;Reelle
09:30:00;320;Reelle
09:00:00;152;Reelle
08:30:00;260;Reelle
08:00:00;304;Reelle
07:30:00;134;Reelle
07:00:00;128;Reelle
06:30:00;130;Reelle
06:00:00;130;Reelle
05:30:00;136;Reelle
05:00:00;124;Reelle
04:30:00;142;Reelle
04:00:00;120;Reelle
03:30:00;146;Reelle
03:00:00;122;Reelle
02:30:00;1052;Reelle
02:00:00;2626;Reelle
01:30:00;2634;Reelle
01:00:00;970;Reelle
00:30:00;176;Reelle

05/08/2020;;
00:00:00;180;Reelle
23:30:00;188;Reelle
23:00:00;200;Reelle
22:30:00;206;Reelle
22:00:00;608;Reelle
21:30:00;324;Reelle
21:00:00;160;Reelle
20:30:00;186;Reelle
20:00:00;166;Reelle
19:30:00;166;Reelle
19:00:00;1684;Reelle
18:30:00;260;Reelle
18:00:00;320;Reelle
17:30:00;248;Reelle
17:00:00;288;Reelle
16:30:00;264;Reelle
16:00:00;136;Reelle
15:30:00;144;Reelle
15:00:00;130;Reelle
14:30:00;134;Reelle
14:00:00;140;Reelle
13:30:00;2016;Reelle
13:00:00;2590;Reelle
12:30:00;956;Reelle
12:00:00;156;Reelle
11:30:00;166;Reelle
11:00:00;150;Reelle
10:30:00;184;Reelle
10:00:00;324;Reelle
09:30:00;292;Reelle
09:00:00;322;Reelle
08:30:00;204;Reelle
08:00:00;484;Reelle
07:30:00;374;Reelle
07:00:00;136;Reelle
06:30:00;124;Reelle
06:00:00;202;Reelle
05:30:00;118;Reelle
05:00:00;144;Reelle
04:30:00;120;Reelle
04:00:00;138;Reelle
03:30:00;126;Reelle
03:00:00;136;Reelle
02:30:00;132;Reelle
02:00:00;148;Reelle
01:30:00;2664;Reelle
01:00:00;984;Reelle
00:30:00;180;Reelle

04/08/2020;;
00:00:00;192;Reelle
23:30:00;296;Reelle
23:00:00;278;Reelle
22:30:00;292;Reelle
22:00:00;562;Reelle
21:30:00;266;Reelle
21:00:00;296;Reelle
20:30:00;476;Reelle
20:00:00;754;Reelle
19:30:00;290;Reelle
19:00:00;270;Reelle
18:30:00;270;Reelle
18:00:00;288;Reelle
17:30:00;244;Reelle
17:00:00;410;Reelle
16:30:00;1676;Reelle
16:00:00;212;Reelle
15:30:00;286;Reelle
15:00:00;266;Reelle
14:30:00;372;Reelle
14:00:00;232;Reelle
13:30:00;378;Reelle
13:00:00;4378;Reelle
12:30:00;2334;Reelle
12:00:00;144;Reelle
11:30:00;208;Reelle
11:00:00;174;Reelle
10:30:00;176;Reelle
10:00:00;162;Reelle
09:30:00;258;Reelle
09:00:00;212;Reelle
08:30:00;272;Reelle
08:00:00;658;Reelle
07:30:00;128;Reelle
07:00:00;146;Reelle
06:30:00;132;Reelle
06:00:00;142;Reelle
05:30:00;140;Reelle
05:00:00;138;Reelle
04:30:00;140;Reelle
04:00:00;138;Reelle
03:30:00;142;Reelle
03:00:00;144;Reelle
02:30:00;370;Reelle
02:00:00;2650;Reelle
01:30:00;2656;Reelle
01:00:00;1040;Reelle
00:30:00;174;Reelle

03/08/2020;;
00:00:00;214;Reelle
23:30:00;194;Reelle
23:00:00;294;Reelle
22:30:00;298;Reelle
22:00:00;530;Reelle
21:30:00;388;Reelle
21:00:00;196;Reelle
20:30:00;208;Reelle
20:00:00;202;Reelle
19:30:00;280;Reelle
19:00:00;1478;Reelle
18:30:00;320;Reelle
18:00:00;174;Reelle
17:30:00;750;Reelle
17:00:00;1314;Reelle
16:30:00;1582;Reelle
16:00:00;1924;Reelle
15:30:00;1126;Reelle
15:00:00;1130;Reelle
14:30:00;734;Reelle
14:00:00;992;Reelle
13:30:00;2018;Reelle
13:00:00;2638;Reelle
12:30:00;1010;Reelle
12:00:00;1384;Reelle
11:30:00;546;Reelle
11:00:00;192;Reelle
10:30:00;180;Reelle
10:00:00;158;Reelle
09:30:00;318;Reelle
09:00:00;166;Reelle
08:30:00;250;Reelle
08:00:00;392;Reelle
07:30:00;142;Reelle
07:00:00;136;Reelle
06:30:00;162;Reelle
06:00:00;324;Reelle
05:30:00;282;Reelle
05:00:00;210;Reelle
04:30:00;424;Reelle
04:00:00;522;Reelle
03:30:00;812;Reelle
03:00:00;1534;Reelle
02:30:00;1078;Reelle
02:00:00;2188;Reelle
01:30:00;2680;Reelle
01:00:00;1024;Reelle
00:30:00;200;Reelle

02/08/2020;;
00:00:00;300;Reelle
23:30:00;316;Reelle
23:00:00;326;Reelle
22:30:00;284;Reelle
22:00:00;446;Reelle
21:30:00;638;Reelle
21:00:00;322;Reelle
20:30:00;322;Reelle
20:00:00;230;Reelle
19:30:00;144;Reelle
19:00:00;178;Reelle
18:30:00;146;Reelle
18:00:00;160;Reelle
17:30:00;168;Reelle
17:00:00;150;Reelle
16:30:00;150;Reelle
16:00:00;154;Reelle
15:30:00;172;Reelle
15:00:00;150;Reelle
14:30:00;186;Reelle
14:00:00;584;Reelle
13:30:00;3114;Reelle
13:00:00;4484;Reelle
12:30:00;2400;Reelle
12:00:00;234;Reelle
11:30:00;170;Reelle
11:00:00;154;Reelle
10:30:00;216;Reelle
10:00:00;258;Reelle
09:30:00;148;Reelle
09:00:00;382;Reelle
08:30:00;266;Reelle
08:00:00;254;Reelle
07:30:00;200;Reelle
07:00:00;180;Reelle
06:30:00;138;Reelle
06:00:00;128;Reelle
05:30:00;142;Reelle
05:00:00;128;Reelle
04:30:00;142;Reelle
04:00:00;134;Reelle
03:30:00;796;Reelle
03:00:00;208;Reelle
02:30:00;692;Reelle
02:00:00;672;Reelle
01:30:00;2616;Reelle
01:00:00;992;Reelle
00:30:00;174;Reelle

01/08/2020;;
00:00:00;192;Reelle
23:30:00;198;Reelle
23:00:00;272;Reelle
22:30:00;286;Reelle
22:00:00;374;Reelle
21:30:00;204;Reelle
21:00:00;192;Reelle
20:30:00;184;Reelle
20:00:00;248;Reelle
19:30:00;162;Reelle
19:00:00;170;Reelle
18:30:00;182;Reelle
18:00:00;146;Reelle
17:30:00;226;Reelle
17:00:00;186;Reelle
16:30:00;150;Reelle
16:00:00;206;Reelle
15:30:00;150;Reelle
15:00:00;158;Reelle
14:30:00;174;Reelle
14:00:00;150;Reelle
13:30:00;1126;Reelle
13:00:00;2898;Reelle
12:30:00;1350;Reelle
12:00:00;136;Reelle
11:30:00;134;Reelle
11:00:00;150;Reelle
10:30:00;254;Reelle
10:00:00;260;Reelle
09:30:00;282;Reelle
09:00:00;452;Reelle
08:30:00;220;Reelle
08:00:00;202;Reelle
07:30:00;146;Reelle
07:00:00;188;Reelle
06:30:00;140;Reelle
06:00:00;134;Reelle
05:30:00;130;Reelle
05:00:00;134;Reelle
04:30:00;142;Reelle
04:00:00;126;Reelle
03:30:00;136;Reelle
03:00:00;144;Reelle
02:30:00;122;Reelle
02:00:00;406;Reelle
01:30:00;2628;Reelle
01:00:00;1038;Reelle
00:30:00;192;Reelle

31/07/2020;;
00:00:00;214;Reelle
23:30:00;254;Reelle
23:00:00;332;Reelle
22:30:00;314;Reelle
22:00:00;442;Reelle
21:30:00;224;Reelle
21:00:00;382;Reelle
20:30:00;602;Reelle
20:00:00;226;Reelle
19:30:00;230;Reelle
19:00:00;186;Reelle
18:30:00;140;Reelle
18:00:00;166;Reelle
17:30:00;174;Reelle
17:00:00;152;Reelle
16:30:00;162;Reelle
16:00:00;154;Reelle
15:30:00;224;Reelle
15:00:00;184;Reelle
14:30:00;152;Reelle
14:00:00;974;Reelle
13:30:00;1430;Reelle
13:00:00;2608;Reelle
12:30:00;1736;Reelle
12:00:00;190;Reelle
11:30:00;216;Reelle
11:00:00;216;Reelle
10:30:00;158;Reelle
10:00:00;168;Reelle
09:30:00;324;Reelle
09:00:00;216;Reelle
08:30:00;176;Reelle
08:00:00;414;Reelle
07:30:00;352;Reelle
07:00:00;132;Reelle
06:30:00;154;Reelle
06:00:00;130;Reelle
05:30:00;154;Reelle
05:00:00;136;Reelle
04:30:00;184;Reelle
04:00:00;142;Reelle
03:30:00;138;Reelle
03:00:00;154;Reelle
02:30:00;130;Reelle
02:00:00;158;Reelle
01:30:00;2376;Reelle
01:00:00;1000;Reelle
00:30:00;162;Reelle

30/07/2020;;
00:00:00;226;Reelle
23:30:00;304;Reelle
23:00:00;286;Reelle
22:30:00;254;Reelle
22:00:00;516;Reelle
21:30:00;358;Reelle
21:00:00;346;Reelle
